YEAR,SUBSECTOR,CE,CI,EI,CS,SA,AE,EP,LPCU,CPT_1,CPT_2,CPT_3,CET_1,CET_2,CET_3,FSIZE,FLEV,INNOV,TANG,CO2_TAX_1,CO2_TAX_2,CO2_TAX_3,CO2_T1,CO2_T2,CO2_T3
2015,A,8.742947579,4.470521485,0.07673500967,0.361013223,6.061281587,1.393905305,0.2739587272,5.465426561,4.221957744,4.52298774,4.699078999,7.441917584,7.742947579,7.919038838,5.047344972,0.2825911512,3.960328051,4.582835765,16670.85,33341.7,50012.55,27664166.11,55328332.22,82992498.32
2015,A,8.832069544,4.470532306,0.09421166884,0.3219560336,6.763112341,1.472203247,0.2142334131,5.550634394,4.325948511,4.626978506,4.803069765,7.531039549,7.832069544,8.008160803,5.049489372,0.3207459623,3.960232873,4.57765262,21181.1,42362.2,63543.3,33965620.17,67931240.33,101896860.5
2015,A,8.772312988,4.476807682,0.1962921847,0.1772351937,6.014761047,1.389060614,0.4411072364,5.187568575,4.305701674,4.606731669,4.782822928,7.471282992,7.772312988,7.948404247,4.974833955,0.2800890113,3.570893036,4.385033986,20216.3,40432.6,60648.9,29599405.76,59198811.52,88798217.27
2015,A,8.781805,4.476656051,0.05667119641,0.5272671573,6.392649007,1.294930537,0.5787770224,5.149317234,4.076383723,4.377413718,4.553504977,7.480775004,7.781805,7.957896259,5.024074987,0.2277578051,3.779235632,4.414070414,11922.95,23845.9,35768.85,30253456.74,60506913.48,90760370.22
2015,A,8.965726186,4.478156887,0.1149421626,0.4063692215,5.834070816,1.377877425,0.9710878191,4.92572834,4.184464289,4.485494285,4.661585544,7.664696191,7.965726186,8.141817445,5.052197432,0.2742460384,3.905039928,4.451264355,15292,30584,45876,46205767.73,92411535.47,138617303.2
2015,A,8.845639178,4.478222518,0.09128330649,0.3272737762,6.425488274,1.478035893,0.4365093221,5.274529451,4.335494007,4.636524002,4.812615262,7.544609182,7.845639178,8.021730437,5.084207954,0.3234264438,3.909876818,4.577629649,21651.8,43303.6,64955.4,35043637.76,70087275.53,105130913.3
2015,A,8.80586354,4.476912917,0.05790073201,0.5449731771,6.319670139,1.296852265,0.6503503424,5.103159153,4.053374278,4.354404274,4.530495533,7.504833545,7.80586354,7.981954799,5.029197032,0.2289021448,3.702688968,4.446117581,11307.7,22615.4,33923.1,31976692.8,63953385.61,95930078.41
2015,A,8.854830275,4.478217307,0.05941566176,0.5210656455,7.083856998,1.492621474,0.419157379,5.239223002,4.160660575,4.46169057,4.637781829,7.553800279,7.854830275,8.030921534,5.035549803,0.3300377776,3.894592948,4.432103044,14476.4,28952.8,43429.2,35793179.54,71586359.08,107379538.6
2015,A,8.796160814,4.476717973,0.08110329548,0.3268188643,7.170970769,1.334764001,0.3622230505,5.356138702,4.353199506,4.654229501,4.83032076,7.495130818,7.796160814,7.972252073,5.04051927,0.2508038878,3.846646329,4.449586381,22552.75,45105.5,67658.25,31270211.44,62540422.88,93810634.33
2015,A,8.854923251,4.478115232,0.06485902281,0.6451972874,5.616294907,1.428994542,0.5904103595,5.079510642,3.784049986,4.085079982,4.261171241,7.553893255,7.854923251,8.03101451,5.005695181,0.3002072641,3.719662683,4.432103044,6082.05,12164.1,18246.15,35800843.18,71601686.37,107402529.5
2015,A,8.879706542,4.474655209,0.0987872769,0.3783478105,5.916583999,1.399118535,0.4790325847,5.234168493,4.238289541,4.539319537,4.715410796,7.578676546,7.879706542,8.055797801,5.060388059,0.2852642754,3.574609941,4.43010732,17309.7,34619.4,51929.1,37903258.41,75806516.82,113709775.2
2015,A,8.888679455,4.476488131,0.1049031745,0.3224913014,6.675638818,1.401644366,0.4275159069,5.280801742,4.345368829,4.646398824,4.822490084,7.587649459,7.888679455,8.064770714,5.058391857,0.2865522637,3.570776369,4.415707687,22149.75,44299.5,66449.25,38694519.63,77389039.25,116083558.9
2015,A,8.802309192,4.476227432,0.08239489368,0.326360985,6.804808747,1.411665021,0.306350009,5.427717752,4.347400278,4.648430273,4.824521532,7.501279196,7.802309192,7.978400451,5.063667303,0.2916166475,3.846646329,4.412342928,22253.6,44507.2,66760.8,31716057.48,63432114.96,95148172.44
2015,A,8.784471714,4.476575973,0.06064285483,0.4935066657,6.291545811,1.394018861,1.054541066,4.865733571,3.882476154,4.183506149,4.359597409,7.483441719,7.784471714,7.960562973,5.033065717,0.2826495909,3.774151859,4.412174844,7629.15,15258.3,22887.45,30439794.67,60879589.34,91319384.01
2015,A,8.813221152,4.476198433,0.06641728285,0.4819227058,6.464479573,1.361414699,0.5586414958,5.140107031,4.128337869,4.429367864,4.605459123,7.512191156,7.813221152,7.989312411,5.021230658,0.2654699552,3.861175836,4.463056428,13438.1,26876.2,40314.3,32523041.71,65046083.42,97569125.13
2015,A,8.801575146,4.47638112,0.05606361082,0.6415266043,5.353972952,1.422123504,0.490266858,5.197252266,3.795702789,4.096732785,4.272824044,7.50054515,7.801575146,7.977666405,5.040622116,0.2968261919,3.910250772,4.43010732,6247.45,12494.9,18742.35,31662496.16,63324992.33,94987488.49
2015,A,8.772312988,4.476807682,0.1962921847,0.1772351937,5.138117696,1.355755188,0.5252751308,5.190680171,4.302407779,4.603437774,4.779529033,7.471282992,7.772312988,7.948404247,5.043248285,0.2624037078,3.570893036,4.385033986,20063.55,40127.1,60190.65,29599405.76,59198811.52,88798217.27
2015,A,8.797296011,4.476944961,0.0313845883,0.8675609054,6.863402776,1.362795966,0.3744643961,5.340953784,3.075601701,3.376631697,3.552722956,7.496266016,7.797296011,7.97338727,5.048795155,0.2662144408,3.627058464,4.449540106,1190.15,2380.3,3570.45,31352055.25,62704110.49,94056165.74
2015,A,8.788871536,4.47656757,0.08015926829,0.3893020795,6.213491531,1.381754816,0.3600932862,5.327881776,4.204792618,4.505822614,4.681913873,7.48784154,7.788871536,7.964962795,5.024727787,0.2762826023,3.852784869,4.446117581,16024.8,32049.6,48074.4,30749746.52,61499493.03,92249239.55
2015,A,8.893937541,4.474997506,0.07166186622,0.465698158,6.620794772,1.451883459,0.3703804837,5.344057423,4.222817881,4.523847877,4.699939136,7.592907546,7.893937541,8.0700288,5.074637275,0.3112394843,3.781324456,4.433849807,16703.9,33407.8,50111.7,39165849.04,78331698.08,117497547.1
2015,A,8.774873072,4.476722731,0.07750122157,0.4428144033,5.557259969,1.360115939,1.098070992,4.843552991,4.062408984,4.36343898,4.539530239,7.473843076,7.774873072,7.950964331,5.01775934,0.2647685603,3.617419747,4.555517649,11545.4,23090.8,34636.2,29774403.95,59548807.89,89323211.84
2015,A,8.859915993,4.478301061,0.08974972147,0.4714661043,4.98816568,1.392466096,0.6847273611,5.077888165,4.034275424,4.33530542,4.511396679,7.558885997,7.859915993,8.036007252,5.057190477,0.2818496603,3.788380515,4.430123451,10821.2,21642.4,32463.6,36214792.16,72429584.31,108644376.5
2015,A,8.843432314,4.478013977,0.09052030097,0.3333034179,6.74954569,1.380949494,0.4221114857,5.290953074,4.31072729,4.611757286,4.787848545,7.542402318,7.843432314,8.019523573,5.056558039,0.2758605554,3.852784869,4.60373963,20451.6,40903.2,61354.8,34866015.46,69732030.93,104598046.4
2015,A,8.965726186,4.478156887,0.1149421626,0.4063692215,5.803911536,1.382604771,0.9636135626,4.929847388,4.177676433,4.478706428,4.654797687,7.664696191,7.965726186,8.141817445,5.054448344,0.2767275069,3.905039928,4.451264355,15054.85,30109.7,45164.55,46205767.73,92411535.47,138617303.2
2015,A,8.946315156,4.477496873,0.1195709006,0.3223975292,6.998230932,1.280180709,0.5088340202,5.22396539,4.334896867,4.635926863,4.812018122,7.64528516,7.946315156,8.122406415,5.037812808,0.2188602803,3.788451207,4.430494305,21622.05,43244.1,64866.15,44186048.02,88372096.04,132558144.1
2015,A,8.777485382,4.476329352,0.08127617335,0.3757128204,6.286586126,1.539721939,0.3263520335,5.316793277,4.201227744,4.502257739,4.678348998,7.476455387,7.777485382,7.953576641,5.017921898,0.3505320833,3.848435455,4.554101332,15893.8,31787.6,47681.4,29954038.71,59908077.41,89862116.12
2015,A,8.832178134,4.478272707,0.06523723978,0.451566881,6.596442028,1.409948209,0.307871732,5.427805043,4.210207457,4.511237452,4.687328712,7.531148139,7.832178134,8.008269393,5.065378018,0.2907540905,3.904499155,4.552802012,16225.85,32451.7,48677.55,33974113.92,67948227.83,101922341.7
2015,A,8.80586354,4.476912917,0.05790073201,0.5449731771,7.136067062,1.398485139,0.5042845085,5.128099036,4.050333347,4.351363342,4.527454601,7.504833545,7.80586354,7.981954799,4.976432519,0.2849405604,3.702688968,4.446117581,11228.8,22457.6,33686.4,31976692.8,63953385.61,95930078.41
2015,B,8.705929971,4.477912042,0.07473918675,0.3768964546,5.18661631,1.535423772,0.5446337077,5.14103061,4.157018324,4.458048319,4.634139578,7.404899975,7.705929971,7.88202123,5.063363387,0.3487140042,3.616265405,4.400244331,14355.5,28711,43066.5,25403875.47,50807750.93,76211626.4
2015,B,8.847507418,4.480847033,0.08140220176,0.4231415605,2.692660386,1.143221131,0.9062669748,5.383970572,4.177533614,4.47856361,4.654654869,7.546477422,7.847507418,8.023598677,5.399356969,0.1252785896,3.761777538,4.464385209,15049.9,30099.8,45149.7,35194712.53,70389425.06,105584137.6
2015,B,8.916717962,4.478657432,0.1086069532,0.4589106085,5.495978981,1.380694906,1.586001517,4.660028418,4.041147832,4.342177828,4.518269087,7.615687966,7.916717962,8.092809221,5.000429739,0.2757270302,3.853272224,4.42939695,10993.8,21987.6,32981.4,41275084.03,82550168.06,123825252.1
2015,B,8.922828316,4.476685503,0.1011090947,0.4295876592,8.20061205,1.458961194,0.6636822326,4.908450596,4.143921497,4.444951493,4.621042752,7.62179832,7.922828316,8.098919575,4.894454527,0.3145808097,3.761401557,4.569853593,13929.05,27858.1,41787.15,41859912.9,83719825.8,125579738.7
2015,B,8.922271901,4.475498594,0.09781198873,0.3909627874,7.146794189,1.596198229,0.305106596,5.322596099,4.237446966,4.538476962,4.714568221,7.621241905,7.922271901,8.09836316,5.01013452,0.3735113959,4.033664963,4.508758589,17276.15,34552.3,51828.45,41806316.6,83612633.2,125418949.8
2015,B,8.91996491,4.47603594,0.2695430779,0.1306632131,9.82749259,1.377158832,0.2130344866,5.437270783,4.47578229,4.776812285,4.952903544,7.618934915,7.91996491,8.096056169,4.904704728,0.2738673441,3.669037801,4.429558499,29907.65,59815.3,89722.95,41584828.5,83169656.99,124754485.5
2015,B,8.947285328,4.476863244,0.1591663042,0.2750836306,6.113066169,1.475343876,0.4598968406,5.211293423,4.298845438,4.599875434,4.775966693,7.646255332,7.947285328,8.123376587,5.042847108,0.3221919198,3.903740941,4.493220972,19899.65,39799.3,59698.95,44284865.73,88569731.46,132854597.2
2015,B,8.926228009,4.477438317,0.2381792942,0.1519088863,9.244504743,1.452096222,0.2035088734,5.453840113,4.451066107,4.752096102,4.928187361,7.625198013,7.926228009,8.102319268,4.924418858,0.3113404025,4.024772913,4.569760038,28253.1,56506.2,84759.3,42188881.64,84377763.28,126566644.9
2015,B,8.804728173,4.475767304,0.0618243271,0.5120971154,6.331632174,1.732471423,0.302582311,5.307423849,4.07419453,4.375224526,4.551315785,7.503698178,7.804728173,7.980819432,5.026933464,0.4227899021,3.958516103,4.517037464,11863,23726,35589,31893205.97,63786411.94,95679617.91
2015,B,8.926751614,4.476647718,0.1955790768,0.213996419,5.761978494,1.460792522,0.4163344102,5.283772522,4.336615812,4.637645807,4.813737066,7.625721619,7.926751614,8.102842873,5.067803366,0.3154400883,3.959470702,4.426625106,21707.8,43415.6,65123.4,42239777.17,84479554.35,126719331.5
2015,B,8.944797574,4.476542546,0.08039316824,0.5231532422,5.814174237,1.340799322,0.5440114954,5.216947061,4.098417003,4.399446999,4.575538258,7.643767578,7.944797574,8.120888833,5.07991892,0.2541762337,3.837714668,4.408172101,12543.45,25086.9,37630.35,44031915.42,88063830.84,132095746.3
2015,B,8.870423344,4.478280614,0.09012739649,0.4730643659,4.873591199,1.391802856,1.421200578,4.778283473,4.038077452,4.339107447,4.515198706,7.569393348,7.870423344,8.046514603,5.074516572,0.2815074378,3.780317312,4.577376892,10916.35,21832.7,32749.05,37101660.62,74203321.23,111304981.8
2015,B,8.643112103,4.470617167,0.09124549349,0.2887304862,6.097169883,1.263865386,0.4026338792,5.260051439,4.081102363,4.382132359,4.558223618,7.342082108,7.643112103,7.819203362,4.966662574,0.2087764952,3.616265405,4.400244331,12053.2,24106.4,36159.6,21982754.4,43965508.79,65948263.19
2015,B,8.677365819,4.471270957,0.08769408621,0.5024232456,3.039594721,1.350223882,0.8968399021,4.99611844,3.627898156,3.928928151,4.10501941,7.376335823,7.677365819,7.853457078,5.079239148,0.2593820824,3.950705535,4.54997137,4245.2,8490.4,12735.6,23786789.16,47573578.33,71360367.49
2015,B,8.685952761,4.47184842,0.06086281861,0.4763532239,5.751517559,1.458272067,0.2879289603,5.368916815,3.983838196,4.284868192,4.460959451,7.384922765,7.685952761,7.86204402,4.992040721,0.3142569054,3.953759692,4.576064788,9634.7,19269.4,28904.1,24261785.87,48523571.73,72785357.6
2015,B,8.76043412,4.471102081,0.07210548046,0.343556034,7.258485495,1.437602071,0.2130862907,5.548325971,4.326782217,4.627812213,4.803903472,7.459404124,7.76043412,7.936525379,5.03452017,0.3043972181,3.94895061,4.457533716,21221.8,42443.6,63665.4,28800771.66,57601543.33,86402314.99
2015,B,8.815592344,4.470132538,0.08933402078,0.3670910996,5.920270614,1.667387524,0.2336337249,5.46675543,4.199574184,4.500604179,4.676695438,7.514562348,7.815592344,7.991683603,5.057327511,0.4002593966,3.890867939,4.531440595,15833.4,31666.8,47500.2,32701098.98,65402197.95,98103296.93
2015,B,8.728994768,4.470276498,0.06892911212,0.466144828,5.199970532,1.602535344,0.2959744341,5.359732017,3.988594626,4.289624622,4.465715881,7.427964772,7.728994768,7.905086027,5.035793833,0.375988802,3.958516103,4.457821364,9740.8,19481.6,29222.4,26789510.11,53579020.22,80368530.32
2015,B,8.74780082,4.47070471,0.07597794,0.3671623181,5.347116817,1.609638218,0.2719327349,5.462241054,4.197517632,4.498547628,4.674638887,7.446770824,7.74780082,7.923892079,5.10343082,0.3787423852,3.959041392,4.54997137,15758.6,31517.2,47275.8,27975046.96,55950093.91,83925140.87
2015,B,8.840306776,4.469681433,0.09994621743,0.2992614242,5.961574686,1.573520097,0.2361670215,5.549355707,4.347826486,4.648856482,4.824947741,7.53927678,7.840306776,8.016398035,5.119447253,0.3644822191,3.902546779,4.440421013,22275.45,44550.9,66826.35,34615991.89,69231983.79,103847975.7
2015,B,8.650884376,4.472862045,0.06021391156,0.3183899183,6.047974512,1.530175104,0.2263290928,5.574274717,4.32630718,4.627337176,4.803428435,7.34985438,7.650884376,7.826975635,5.113756231,0.3464800222,3.959566047,4.576064788,21198.6,42397.2,63595.8,22379706.18,44759412.35,67139118.53
2015,B,8.758177796,4.470190047,0.2430018068,0.1413883386,3.260742323,2.530935441,0.389748236,5.244582949,4.20476145,4.505791446,4.681882705,7.457147801,7.758177796,7.934269055,5.238648175,0.6048891711,4.000130269,4.460732509,16023.65,32047.3,48070.95,28651528.83,57303057.66,85954586.49
2015,B,8.713476465,4.470149005,0.107630966,0.2831064609,6.115185307,1.486609615,0.2560802087,5.392457867,4.205618425,4.506648421,4.68273968,7.41244647,7.713476465,7.889567724,4.97303082,0.3273284457,3.959089114,4.460732509,16055.3,32110.6,48165.9,25849162.08,51698324.17,77547486.25
2015,C,8.647638991,4.433964768,0.08744361831,0.331379785,6.594730693,1.518414703,1.305986575,4.635093913,4.14849777,4.449527766,4.625619025,7.346608995,7.647638991,7.82373025,4.932423026,0.34141839,3.709524356,4.535737052,14076.6,28153.2,42229.8,22213090.97,44426181.93,66639272.9
2015,C,8.476461786,4.436945451,0.02765802403,0.5656148991,7.61864499,1.41087604,0.4313849328,5.178942778,4.049093921,4.350123916,4.526215176,7.17543179,7.476461786,7.652553045,4.963296608,0.2912205101,3.709524356,4.41702305,11196.8,22393.6,33590.4,14977240.05,29954480.09,44931720.14
2015,C,8.482193031,4.437091554,0.04193379448,0.3396155693,7.804502239,1.472835389,0.3194166607,5.326692737,4.320911342,4.621941337,4.798032596,7.181163035,7.482193031,7.65828429,4.999204513,0.3210374986,4.024321442,4.530340597,20936.85,41873.7,62810.55,15176199.79,30352399.57,45528599.36
2015,C,8.598411738,4.437707175,0.09401150866,0.2351490591,5.484761945,1.396827439,0.459182928,5.269894022,4.315985031,4.617015027,4.793106286,7.297381742,7.598411738,7.774502997,5.077022513,0.2840919559,3.57955496,4.568189986,20700.7,41401.4,62102.1,19832695.41,39665390.83,59498086.24
2015,C,8.592240166,4.443015943,0.03668459923,0.651806806,5.137586144,1.435239834,0.8232545423,4.987403822,3.753847232,4.054877227,4.230968487,7.29121017,7.592240166,7.768331425,5.059862437,0.3032523371,3.904607364,4.460762574,5673.45,11346.9,17020.35,19552854.58,39105709.17,58658563.75
2015,C,8.612120353,4.438513606,0.09209908031,0.3715944423,3.752130939,1.445986828,2.846921987,4.450464354,3.924976699,4.226006695,4.402097954,7.311090357,7.612120353,7.788211612,5.065004258,0.3084307682,3.903795143,4.576191568,8413.5,16827,25240.5,20468704.54,40937409.08,61406113.61
2015,C,8.674055019,4.4423097,0.04827252684,0.5989926911,4.875808239,1.410649093,1.087389679,4.896772946,3.868553339,4.169583334,4.345674593,7.373025023,7.674055019,7.850146278,5.082577146,0.2911064808,3.956552592,4.539765903,7388.45,14776.9,22165.35,23606142.45,47212284.89,70818427.34
2015,C,8.176262681,4.366493692,0.02450960286,0.5765385222,4.257061357,1.453813628,0.4347315821,5.229764547,3.722695608,4.023725603,4.199816862,6.875232686,7.176262681,7.35235394,5.030494475,0.3121539236,3.958038016,4.440263455,5280.75,10561.5,15842.25,7502960.944,15005921.89,22508882.83
2015,C,8.229150361,4.41092383,0.04010147032,0.2536477986,6.202391225,1.344202292,0.2521412886,5.488167381,4.282711591,4.583741586,4.759832845,6.928120366,7.229150361,7.40524162,5.018275981,0.2560643541,3.953373051,4.575949502,19173.95,38347.9,57521.85,8474622.577,16949245.15,25423867.73
2015,C,8.162530587,4.393493342,0.02341224838,0.3149210859,7.775491287,1.348925977,0.1815604757,5.621655113,4.34301154,4.644041536,4.820132795,6.861500592,7.162530587,7.338621846,5.010664543,0.2586694768,3.953276337,4.575949502,22029.85,44059.7,66089.55,7269433.894,14538867.79,21808301.68
2015,C,8.225586958,4.402518097,0.04407210785,0.2234025552,5.990267338,1.348505857,0.2468116572,5.530152192,4.332774655,4.633804651,4.80989591,6.924556962,7.225586958,7.401678217,5.052370697,0.2584385194,3.958038016,4.531312832,21516.65,43033.3,64549.95,8405372.448,16810744.9,25216117.34
2015,C,8.470276413,4.417194253,0.0340055031,0.4844123092,5.706786683,1.355288971,0.5955348916,5.17298703,4.111709352,4.412739347,4.588830606,7.169246417,7.470276413,7.646367672,5.079926146,0.2621499759,3.844477176,4.565954019,12933.3,25866.6,38799.9,14765440.81,29530881.63,44296322.44
2015,C,8.523678833,4.435061183,0.03562801633,0.449592416,6.830854471,1.340842206,0.286374965,5.465219276,4.218124385,4.519154381,4.69524564,7.222648837,7.523678833,7.699770092,5.049531997,0.2542000874,3.902002891,4.426136989,16524.35,33048.7,49573.05,16697399.45,33394798.91,50092198.36
2015,D,8.912342421,4.477215904,0.07833900255,0.4442966246,8.231128503,1.525270353,0.1969906195,5.500223709,4.242813398,4.543843394,4.719934653,7.611312426,7.912342421,8.088433681,4.978016084,0.3443785239,3.903632516,4.536230073,17490.95,34981.9,52472.85,40861323.17,81722646.34,122583969.5
2015,D,8.838322646,4.475154165,0.0651034043,0.7833602956,4.436378611,1.431816268,0.9440336,4.87769988,2.972619339,3.273649335,3.449740594,7.53729265,7.838322646,8.014413905,5.008574624,0.3015863678,4.034187121,4.430123451,938.9,1877.8,2816.7,34458205,68916410,103374615
2015,D,8.932797862,4.476348779,0.1628317612,0.3114015418,6.027748395,1.636864473,0.5927005072,4.984386066,4.148870922,4.449900917,4.625992176,7.631767866,7.932797862,8.108889121,4.971234088,0.3890758727,3.83518307,4.536065795,14088.7,28177.4,42266.1,42831951.88,85663903.77,128495855.7
2015,D,8.812076561,4.476987399,0.1160084187,0.2853946204,6.711818789,1.666666667,0.3702203092,5.198004661,4.277437296,4.578467292,4.754558551,7.511046565,7.812076561,7.98816782,4.988313649,0.4,3.668944734,4.429719989,18942.5,37885,56827.5,32437439.5,64874879,97312318.51
2015,D,8.842950051,4.47972949,0.07799658645,0.4202152059,7.951612539,1.564980737,0.4718589103,5.078896835,4.180263542,4.481293538,4.657384797,7.541920056,7.842950051,8.019041311,4.947217992,0.3610144993,3.910784435,4.57989787,15144.8,30289.6,45434.4,34827319.96,69654639.92,104481959.9
2015,D,8.859952677,4.476595848,0.1496333368,0.2307500039,8.392786076,1.540629386,0.3865879098,5.146334153,4.353944106,4.654974102,4.831065361,7.558922681,7.859952677,8.036043936,4.921280598,0.3509146268,4.005652315,4.423950007,22591.45,45182.9,67774.35,36217851.28,72435702.56,108653553.8
2015,D,8.807856502,4.478736854,0.09188335816,0.4636930745,5.001508085,1.498324006,0.5203123151,5.108681361,3.955646868,4.256676864,4.432768123,7.506826507,7.807856502,7.983947762,5.000551204,0.3325876137,3.617314933,4.426136989,9029.15,18058.3,27087.45,32123769.93,64247539.86,96371309.79
2015,D,8.861565001,4.475447349,0.1340147184,0.3629701905,5.935288254,1.492886881,0.3747428187,5.177892158,4.105506779,4.406536774,4.582628033,7.560535005,7.861565001,8.03765626,4.925652379,0.3301568842,3.497344381,4.382791234,12749.9,25499.8,38249.7,36352560.46,72705120.92,109057681.4
2015,D,8.947658133,4.477141164,0.1068284125,0.4574368677,5.551920446,1.58371021,1.36322583,4.702812272,4.050605933,4.351635928,4.527727187,7.646628137,7.947658133,8.123749392,5.037055795,0.3685713499,4.006166425,4.541803821,11235.85,22471.7,33707.55,44322896.85,88645793.7,132968690.5
2015,D,8.888337937,4.477084307,0.138774107,0.3030056374,6.92803544,1.420809249,0.9815745161,4.802425329,4.21477764,4.515807635,4.691898894,7.587307941,7.888337937,8.064429196,4.946884379,0.2961757526,4.015988105,4.592398846,16397.5,32795,49192.5,38664103.19,77328206.38,115992309.6
2015,D,8.941270387,4.476489116,0.09815000207,0.4870208961,6.065254136,1.349107981,0.414119411,5.25532206,4.047522131,4.348552126,4.524643385,7.640240391,7.941270387,8.117361646,5.002494359,0.2587694878,3.839478047,4.447669577,11156.35,22312.7,33469.05,43675751.99,87351503.98,131027256
2015,D,8.850537968,4.476033843,0.1538865295,0.2284859685,6.714425252,1.5469333,0.3120794244,5.317698416,4.33865467,4.639684666,4.815775925,7.549507972,7.850537968,8.026629227,5.001435141,0.3535597173,3.730297662,4.479186474,21809.95,43619.9,65429.85,35441163.62,70882327.25,106323490.9
2015,D,8.87303103,4.474385426,0.1961403522,0.1944438945,6.742747112,1.552980766,0.3534803968,5.24891606,4.349870755,4.650900751,4.82699201,7.572001035,7.87303103,8.04912229,4.988447471,0.3560770218,4.047002131,4.50421252,22380.55,44761.1,67141.65,37325104.71,74650209.43,111975314.1
2015,D,8.888121956,4.477575415,0.1001440721,0.3211838384,7.947387763,1.507230755,0.2062560952,5.510356668,4.353747979,4.654777975,4.830869234,7.58709196,7.888121956,8.064213215,5.002943207,0.3365315852,4.047002131,4.554113457,22581.25,45162.5,67743.75,38644879.73,77289759.46,115934639.2
2015,D,8.899201319,4.476318306,0.08181019002,0.4111945542,7.708097892,1.573511056,0.3037751819,5.329658947,4.276558303,4.577588299,4.753679558,7.598171323,7.899201319,8.075292578,5.009081036,0.3644785679,3.959375337,4.411451342,18904.2,37808.4,56712.6,39643439.14,79286878.27,118930317.4
2015,D,8.86130617,4.480677084,0.0683937573,0.471151847,6.075059487,1.369109247,0.5026072414,5.251234346,4.157133269,4.458163265,4.634254524,7.560276174,7.86130617,8.037397429,5.088901191,0.2695980964,3.903524064,4.564879018,14359.3,28718.6,43077.9,36330901.5,72661803,108992704.5
2015,D,8.875110486,4.478109177,0.06689448155,0.56710276,5.84526836,1.40796736,0.702235489,5.056069441,3.964203041,4.265233037,4.441324296,7.57408049,7.875110486,8.051201745,5.051144802,0.2897562623,3.841109084,4.554089207,9208.8,18417.6,27626.4,37504250.47,75008500.93,112512751.4
2015,D,8.955267486,4.477670798,0.08251601731,0.6170784886,4.975183886,1.444100665,1.341011252,4.786878995,3.823943483,4.124973479,4.301064738,7.65423749,7.955267486,8.131358745,5.073908885,0.3075274985,3.960042456,4.447142521,6667.2,13334.4,20001.6,45106329.68,90212659.37,135318989.1
2015,D,8.885585645,4.479328361,0.09646333669,0.4226588548,5.455018328,1.427005754,0.937784393,4.932580093,4.114262275,4.41529227,4.591383529,7.58455565,7.885585645,8.061676905,5.059108818,0.2992319777,3.903035697,4.553531081,13009.55,26019.1,39028.65,38419848.66,76839697.33,115259546
2015,D,8.890633439,4.477383148,0.09809339932,0.3912839849,5.483769242,1.441654461,0.7360697009,5.064259142,4.19123577,4.492265766,4.668357025,7.589603444,7.890633439,8.066724699,5.090039263,0.306352509,3.958468318,4.564547712,15532.3,31064.6,46596.9,38869006.83,77738013.66,116607020.5
2015,D,8.857829967,4.474482884,0.113568295,0.3178901905,5.846519222,1.432937968,0.409258041,5.290690858,4.245406549,4.546436544,4.722527804,7.556799971,7.857829967,8.033921226,5.058915469,0.3021330842,3.909181476,4.577503289,17595.7,35191.4,52787.1,36041260.47,72082520.95,108123781.4
2015,D,8.877923533,4.476401086,0.09899880065,0.3774882841,6.337006764,1.411016107,0.512837073,5.167593482,4.221102425,4.522132421,4.69822368,7.576893537,7.877923533,8.054014792,5.027104866,0.2912908681,3.905148002,4.567038135,16638.05,33276.1,49914.15,37747964.41,75495928.82,113243893.2
2015,D,8.896315817,4.47575633,0.06827159394,0.5042390051,6.712979537,1.414805527,0.2958669426,5.434974493,4.148115034,4.449145029,4.625236288,7.595285821,7.896315817,8.072407076,5.056767684,0.2931890773,3.959327646,4.517301489,14064.2,28128.4,42192.6,39380916.69,78761833.38,118142750.1
2015,D,8.889215763,4.475125626,0.07151923469,0.4588298826,7.164861951,1.377318224,0.2683964593,5.47499668,4.216449619,4.517479615,4.693570874,7.588185767,7.889215763,8.065307022,5.042807757,0.2739513769,3.915927212,4.47447851,16460.75,32921.5,49382.25,38742332.79,77484665.58,116226998.4
2015,D,8.852935631,4.4809992,0.06467689339,0.6804842445,4.387055775,1.380960469,0.8395299978,5.021978584,3.59114255,3.892172546,4.068263805,7.551905635,7.852935631,8.02902689,5.086196049,0.2758663102,3.991226076,4.426250932,3900.7,7801.4,11702.1,35637369.1,71274738.2,106912107.3
2015,D,8.937585835,4.478144492,0.07913391084,0.4608544485,6.655565574,1.387171814,0.2968891641,5.459605361,4.246421021,4.547451017,4.723542276,7.636555839,7.937585835,8.113677094,5.074329963,0.2791087665,3.093771781,4.458018065,17636.85,35273.7,52910.55,43306774.56,86613549.12,129920323.7
2015,D,8.908631491,4.479221327,0.0839963056,0.4579160812,5.678723214,1.364350969,0.4286902097,5.323043713,4.158350428,4.459380424,4.635471683,7.607601495,7.908631491,8.08472275,5.090113382,0.2670507643,3.958516103,4.541791347,14399.6,28799.2,43198.8,40513661.47,81027322.94,121540984.4
2015,D,8.680414454,4.471410921,0.06172512159,0.4642150075,6.010515896,1.383655857,0.2951546852,5.361832885,4.028620047,4.329650043,4.505741302,7.379384458,7.680414454,7.856505713,4.972910652,0.2772769363,3.685114469,4.576214614,10681.2,21362.4,32043.6,23954353.73,47908707.47,71863061.2
